,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,lot_size,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip
197,5cb0ea0e737ae134b821ef54,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,2019-05-09 00:00:00,2019-04-12 19:42:06.162,21200.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94993/00025673.html,212000,2006-01-03 00:00:00,14801,5cb0ecb2737ae134b821f0c8,1.0,,38.771035,-77.068851,12196,Groveton,5cb0ea0e737ae134b821ef54,Alexandria,447251.0,51956811,VA,6722 Quander Rd,22307
198,5cb0ea11737ae134b821ef55,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-04-08 00:00:00,2019-04-12 19:42:09.708,11000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93715/00024594.html,232000,2003-02-28 00:00:00,13303,5cb0ecb2737ae134b821f0c9,1.0,3,43.310268,-75.405065,15000,Western,5cb0ea11737ae134b821ef55,Ava,252673.0,31614642,NY,6 Lake View Dr LOT 13303,13303
199,5cb0ea15737ae134b821ef56,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,3485-04-12 00:00:00,2019-04-12 19:42:13.583,-0.2," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94483/00025548.html,-2,2019-03-22 00:00:00,"4207 kincaid court, chantilly, virginia 20151",5cb0ecb3737ae134b821f0ca,1.0,1,38.882084,-77.4154,9566,Chantilly,5cb0ea15737ae134b821ef56,Chantilly,535082.0,51789457,VA,4207 Kincaid Ct,20151
200,5cb0ea19737ae134b821ef57,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-03-22 00:00:00,2019-04-12 19:42:17.014,10000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93972/00024588.html,199900,0109-09-12 00:00:00,14905,5cb0ecb3737ae134b821f0cb,1.0,1,38.882084,-77.4154,9566,Chantilly,5cb0ea19737ae134b821ef57,Chantilly,535082.0,51789457,VA,4207 Kincaid Ct,20151
201,5cb0ea1c737ae134b821ef58,"4100 Chain Bridge Road, Fairfax, MD 20772",12:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-04-30 00:00:00,2019-04-12 19:42:20.538,-0.1,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95252/00026137.html,-1,2007-01-10 00:00:00,"2107 belle haven road, alexandria, virginia 22307",5cb0ecb3737ae134b821f0cc,5.0,4,38.780818,-77.066484,18873,Belle Haven,5cb0ea1c737ae134b821ef58,Alexandria,1485158.0,51926592,VA,2107 Belle Haven Rd,22307
202,5cb0ea1f737ae134b821ef59,"4100 Chain Bridge Road, Fairfax, MD 20772",3:00 p.m.,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-04-22 00:00:00,2019-04-12 19:42:23.900,20000.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93973/00024877.html,200000,2008-01-03 00:00:00,11427,5cb0ecb3737ae134b821f0cd,5.0,4,38.780818,-77.066484,18873,Belle Haven,5cb0ea1f737ae134b821ef59,Alexandria,1485158.0,51926592,VA,2107 Belle Haven Rd,22307
203,5cb0ea23737ae134b821ef5a,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-04-01 00:00:00,2019-04-12 19:42:27.323,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94229/00025233.html,158119,2016-04-12 00:00:00,"523 florida avenue apt t1-13, herndon, va 20170",5cb0ecb4737ae134b821f0ce,5.0,4,38.780818,-77.066484,18873,Belle Haven,5cb0ea23737ae134b821ef5a,Alexandria,1485158.0,51926592,VA,2107 Belle Haven Rd,22307
204,5cb0ea26737ae134b821ef5b,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,6137-04-12 00:00:00,2019-04-12 19:42:30.700,23200.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94485/00025467.html,232000,2006-04-20 00:00:00,"6137 leesburg pike apt 409, falls church, va 22041",5cb0ecb4737ae134b821f0cf,1.0,1,38.859874,-77.147121,,Falls Church,5cb0ea26737ae134b821ef5b,Falls Church,146169.0,51849114,VA,6137 Leesburg Pike APT 409,22041
205,5cb0ea29737ae134b821ef5c,"4100 Chain Bridge Road, Fairfax, MD 20772",10:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-05-03 00:00:00,2019-04-12 19:42:33.997,14000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95253/00026218.html,507500,2006-12-07 00:00:00,"9723 counsellor drive vienna, va 22181",5cb0ecb4737ae134b821f0d0,2.5,5,38.909098,-77.281315,15565,Vienna,5cb0ea29737ae134b821ef5c,Vienna,814668.0,51768657,VA,9723 Counsellor Dr,22181
206,5cb0ea2d737ae134b821ef5d,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-04-12 00:00:00,2019-04-12 19:42:37.414,-0.2," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94486/00025549.html,-2,2019-03-22 00:00:00,"6355 battlement way, alexandria, virginia 22312",5cb0ecb5737ae134b821f0d1,2.5,3,38.813594,-77.146971,1594,Lincolnia,5cb0ea2d737ae134b821ef5d,Alexandria,472188.0,51888965,VA,6355 Battlement Way,22312
207,5cb0ea30737ae134b821ef5e,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,2019-03-25 00:00:00,2019-04-12 19:42:40.724,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93975/00024947.html,383900,2004-11-30 00:00:00,"8261 phelps lake court, lorton, va 22079",5cb0ecb5737ae134b821f0d2,,4,38.710021,-77.229142,2201,Lorton,5cb0ea30737ae134b821ef5e,Lorton,478984.0,60392793,VA,8261 Phelps Lake Ct,22079
208,5cb0ea34737ae134b821ef5f,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,5042-04-12 00:00:00,2019-04-12 19:42:44.285,-0.2," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94488/00025550.html,-2,2019-03-22 00:00:00,"5518 maplefield place, alexandria, virginia 22310",5cb0ecb5737ae134b821f0d3,3.0,3,38.785637,-77.130133,1540,Rose Hill,5cb0ea34737ae134b821ef5f,Alexandria,442111.0,51918205,VA,5518 Maplefield Pl,22310
209,5cb0ea37737ae134b821ef60,no auction location,10:00 a.m.,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-05-07 00:00:00,2019-04-12 19:42:47.664,-1.0,"M. Richard Epps,,  P.C., Substitute Trustee, 605 Lynnhaven Parkway, Suite 100, Virginia Beach,VA 23452, 757-498-9600",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95256/00026144.html,-2,2005-04-14 00:00:00,"3430 aston street annandale, virginia 22003",5cb0ecb6737ae134b821f0d4,4.5,4,38.848758,-77.213238,29279,Annandale,5cb0ea37737ae134b821ef60,Annandale,1159934.0,65727169,VA,3430 Aston St,22003
210,5cb0ea3a737ae134b821ef61,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-12 00:00:00,2019-04-12 19:42:50.956,15000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94233/00025049.html,612000,2006-08-24 00:00:00,"6242 rolling spring court springfield, va 22152",5cb0ecb6737ae134b821f0d5,4.5,4,38.782337,-77.245974,8612,Springfield,5cb0ea3a737ae134b821ef61,Springfield,859144.0,60392415,VA,6242 Rolling Spring Ct,22152
211,5cb0ea3e737ae134b821ef62,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-11 00:00:00,2019-04-12 19:42:54.273,46400.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93980/00024913.html,464000,2006-02-09 00:00:00,"401 holloway court ne, vienna, va 22180",5cb0ecb6737ae134b821f0d6,3.0,4,38.910338,-77.267094,15638,Vienna,5cb0ea3e737ae134b821ef62,Vienna,768420.0,51770103,VA,401 Holloway Ct NE,22180
212,5cb0ea41737ae134b821ef63,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-12 00:00:00,2019-04-12 19:42:57.826,20000.0,"Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94492/00025072.html,544185,2008-03-10 00:00:00,"7417 gene street, alexandria, va 22315",5cb0ecb6737ae134b821f0d7,1.5,4,38.755947,-77.158015,25175,Franconia,5cb0ea41737ae134b821ef63,Alexandria,420538.0,51949529,VA,7417 Gene St,22315
213,5cb0ea45737ae134b821ef64,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-22 00:00:00,2019-04-12 19:43:01.225,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95025/00025868.html,568000,2004-10-06 00:00:00,"8529 oak pointe way, fairfax station, va 22039",5cb0ecb7737ae134b821f0d8,3.5,4,38.724102,-77.253611,8957,Lorton,5cb0ea45737ae134b821ef64,Fairfax Station,752615.0,51964967,VA,8529 Oak Pointe Way,22039
214,5cb0ea48737ae134b821ef65,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-16 00:00:00,2019-04-12 19:43:04.596,30500.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94005/00025059.html,-1,2012-12-21 00:00:00,"2531 herrell court falls church, va 22043",5cb0ecb7737ae134b821f0d9,2.5,3,38.888447,-77.210277,1507,Falls Church,5cb0ea48737ae134b821ef65,Falls Church,476810.0,51809684,VA,2531 Herrell Ct,22043
215,5cb0ea4b737ae134b821ef66,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,5634-04-12 00:00:00,2019-04-12 19:43:07.955,44760.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94261/00025220.html,447600,1987-04-12 00:00:00,11616,5cb0ecb7737ae134b821f0da,2.5,3,38.888447,-77.210277,1507,Falls Church,5cb0ea4b737ae134b821ef66,Falls Church,476810.0,51809684,VA,2531 Herrell Ct,22043
216,5cb0ea4f737ae134b821ef67,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-18 00:00:00,2019-04-12 19:43:11.359,31875.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94262/00025221.html,318750,2004-03-31 00:00:00,"7140 taylor road, falls church, va 22043",5cb0ecb8737ae134b821f0db,4.0,5,38.913146,-77.193029,10830,Falls Church,5cb0ea4f737ae134b821ef67,Falls Church,763134.0,51779859,VA,7140 Taylor Rd,22043
217,5cb0ea52737ae134b821ef68,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,2019-04-01 00:00:00,2019-04-12 19:43:14.770,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94008/00025031.html,420000,2006-01-27 00:00:00,"2424 terra cotta circle, herndon, va 20171",5cb0ecb8737ae134b821f0dc,3.5,3,38.953291,-77.421955,1902,Herndon,5cb0ea52737ae134b821ef68,Herndon,487293.0,68518202,VA,2424 Terra Cotta Cir,20171
218,5cb0ea56737ae134b821ef69,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-25 00:00:00,2019-04-12 19:43:18.407,99500.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94265/00025223.html,995000,2005-12-07 00:00:00,"3275 pony ridge way, oakton, va 22124",5cb0ecb8737ae134b821f0dd,4.5,4,38.892504,-77.362318,41548,Oakton,5cb0ea56737ae134b821ef69,Oakton,1223150.0,59787012,VA,3275 Pony Ridge Way,22124
219,5cb0ea59737ae134b821ef6a,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-25 00:00:00,2019-04-12 19:43:21.751,28200.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94782/00025745.html,282000,2007-03-16 00:00:00,"7314 ardglass drive, lorton, va 22079",5cb0ecb8737ae134b821f0de,2.5,4,38.712882,-77.19454,1306,Lorton,5cb0ea59737ae134b821ef6a,Lorton,380237.0,51989468,VA,7314 Ardglass Dr,22079
220,5cb0ea5d737ae134b821ef6b,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-09 00:00:00,2019-04-12 19:43:25.129,45000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94016/00025063.html,-1,2007-07-17 00:00:00,"2664 petersborough street herndon, va 20171",5cb0ecb9737ae134b821f0df,3.0,4,38.920871,-77.380086,18166,Herndon,5cb0ea5d737ae134b821ef6b,Herndon,608209.0,51733460,VA,2664 Petersborough St,20171
221,5cb0ea60737ae134b821ef6c,"4100 Chain Bridge Road, Fairfax, MD 20772",02:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,8524-04-12 00:00:00,2019-04-12 19:43:28.589,32800.0,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94017/00024937.html,328000,2005-10-20 00:00:00,"8524 bauer dr, springfield, virginia 22152",5cb0ecb9737ae134b821f0e0,2.5,2,38.780438,-77.239951,1341,Springfield,5cb0ea60737ae134b821ef6c,Springfield,425591.0,51909103,VA,8524 Bauer Dr,22152
222,5cb0ea63737ae134b821ef6d,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-05-06 00:00:00,2019-04-12 19:43:31.927,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95297/00026349.html,236250,2005-08-16 00:00:00,11730,5cb0ecb9737ae134b821f0e1,,0,40.7322,-73.1834,85378,East Islip,5cb0ea63737ae134b821ef6d,East Islip,19580.0,212382506,NY,11730 Sunset Ln,11730
223,5cb0ea67737ae134b821ef6e,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-11 00:00:00,2019-04-12 19:43:35.352,14000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94274/00025332.html,-1,2014-03-07 00:00:00,"3964 el camino place #3 alexandria, va 22309",5cb0ecb9737ae134b821f0e2,,0,40.7322,-73.1834,85378,East Islip,5cb0ea67737ae134b821ef6e,East Islip,19580.0,212382506,NY,11730 Sunset Ln,11730
224,5cb0ea6a737ae134b821ef6f,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-21 00:00:00,2019-04-12 19:43:38.762,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94276/00025236.html,243321,2006-09-28 00:00:00,"9848 palace green way, vienna, va 22181",5cb0ecba737ae134b821f0e3,4.5,4,38.88271,-77.284981,4930,Vienna,5cb0ea6a737ae134b821ef6f,Vienna,962290.0,51803025,VA,9848 Palace Green Way,22181
225,5cb0ea6e737ae134b821ef70,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:43:42.131,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94789/00025866.html,417000,2007-08-27 00:00:00,"8845 screech owl court, gainesville, va 20155",5cb0ecba737ae134b821f0e4,4.0,4,38.766388,-77.616939,4129,Gainesville,5cb0ea6e737ae134b821ef70,Gainesville,480200.0,88017464,VA,8845 Screech Owl Ct,20155
226,5cb0ea71737ae134b821ef71,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,2019-04-14 00:00:00,2019-04-12 19:43:45.615,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94024/00024874.html,75000,2004-10-22 00:00:00,"3716 shannons green way, alexandria, va 22309",5cb0ecba737ae134b821f0e5,2.5,3,38.735053,-77.095004,1368,Mount Vernon,5cb0ea71737ae134b821ef71,Alexandria,407112.0,52841194,VA,3716 Shannons Green Way,22309
227,5cb0ea75737ae134b821ef72,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,5608-04-12 00:00:00,2019-04-12 19:43:49.004,13000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94281/00025208.html,462657,1881-04-12 00:00:00,"5201 martinique lane alexandria, va 22315",5cb0ecba737ae134b821f0e6,4.0,3,38.769296,-77.127585,2308,Franconia,5cb0ea75737ae134b821ef72,Alexandria,461862.0,51947250,VA,5201 Martinique Ln,22315
228,5cb0ea78737ae134b821ef73,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-04 00:00:00,2019-04-12 19:43:52.802,37000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94031/00024977.html,-1,0939-04-12 00:00:00,"3407 haven place falls church, va 22041",5cb0ecbb737ae134b821f0e7,2.0,3,38.852487,-77.142413,11250,Falls Church,5cb0ea78737ae134b821ef73,Falls Church,534708.0,51849619,VA,3407 Haven Pl,22041
229,5cb0ea7c737ae134b821ef74,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-05-31 00:00:00,2019-04-12 19:43:56.167,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94544/00025621.html,97465,2012-04-12 00:00:00,"6141 leesburg pike apt 208, falls church, va 22041",5cb0ecbb737ae134b821f0e8,1.0,1,38.858467,-77.147534,,Falls Church,5cb0ea7c737ae134b821ef74,Falls Church,162393.0,51849191,VA,6141 Leesburg Pike APT 208,22041
230,5cb0ea7f737ae134b821ef75,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-18 00:00:00,2019-04-12 19:43:59.894,56500.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94545/00025543.html,565000,2005-01-12 00:00:00,"2506 deer wood court, herndon, va 20171",5cb0ecbb737ae134b821f0e9,3.5,4,38.948388,-77.40218,3605,Herndon,5cb0ea7f737ae134b821ef75,Herndon,708171.0,65725027,VA,2506 Deer Wood Ct,20171
231,5cb0ea83737ae134b821ef76,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 a.m.,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-16 00:00:00,2019-04-12 19:44:03.389,16500.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94801/00025796.html,168953,2013-07-09 00:00:00,"2206 southgate square, reston, virginia 20191",5cb0ecbb737ae134b821f0ea,1.5,2,38.942993,-77.362108,1267,Hattontown,5cb0ea83737ae134b821ef76,Reston,303917.0,51735215,VA,2206 Southgate Sq,20191
232,5cb0ea86737ae134b821ef77,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,5448-04-12 00:00:00,2019-04-12 19:44:06.930,28474.7,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94802/00025845.html,284747,2016-03-31 00:00:00,"8299 crestmont circle, springfield, va 22153",5cb0ecbc737ae134b821f0eb,1.0,2,38.73149,-77.229613,1992,Springfield,5cb0ea86737ae134b821ef77,Springfield,321421.0,51968677,VA,8299 Crestmont Cir,22153
233,5cb0ea8a737ae134b821ef78,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-12 00:00:00,2019-04-12 19:44:10.434,14000.0,"ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94037/00024952.html,546502,1869-04-12 00:00:00,"9010 strattondale court burke, va 22015",5cb0ecbc737ae134b821f0ec,,3,38.790202,-77.256323,11761,Burke,5cb0ea8a737ae134b821ef78,Burke,572812.0,51903420,VA,9010 Strattondale Ct,22015
234,5cb0ea8e737ae134b821ef79,"4100 Chain Bridge Road, Fairfax, MD 20772",02:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2048-04-12 00:00:00,2019-04-12 19:44:14.147,22630.0,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94806/00025801.html,226300,2015-06-02 00:00:00,"405 madison st, herndon, virginia 20170",5cb0ecbc737ae134b821f0ed,4.0,4,38.97136,-77.374377,17859,Herndon,5cb0ea8e737ae134b821ef79,Herndon,622930.0,82736941,VA,405 Madison St,20170
235,5cb0ea91737ae134b821ef7a,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-25 00:00:00,2019-04-12 19:44:17.616,45600.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94808/00025802.html,456000,2005-10-07 00:00:00,"4110 fairfax center creek drive, fairfax, va 22030",5cb0ecbc737ae134b821f0ee,2.0,3,38.855003,-77.345353,1742,Fair Oaks,5cb0ea91737ae134b821ef7a,Fairfax,531710.0,65723092,VA,4110 Fairfax Center Creek Dr,22030
236,5cb0ea95737ae134b821ef7b,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-15 00:00:00,2019-04-12 19:44:21.045,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94553/00025631.html,174462,2011-04-22 00:00:00,"2237 hunters run drive, reston, va 20191",5cb0ecbd737ae134b821f0ef,1.0,1,38.938508,-77.363486,,Glade Dr - Reston Pky,5cb0ea95737ae134b821ef7b,Reston,212183.0,51737017,VA,2237 Hunters Run Dr,20191
237,5cb0ea98737ae134b821ef7c,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,2019-04-23 00:00:00,2019-04-12 19:44:24.504,45500.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94558/00025661.html,-1,0124-01-12 00:00:00,"1039 harriman street great falls, va 22066",5cb0ecbd737ae134b821f0f0,2.0,3,38.983386,-77.293003,43560,Great Falls,5cb0ea98737ae134b821ef7c,Great Falls,699588.0,51711547,VA,1039 Harriman St,22066
